county,emag_id,display_name,name,parent
Satu Mare,16462,Băbăşeşti (Medieşu Aurit),Băbăşeşti,Medieşu Aurit
Satu Mare,16430,Băbeşti (Halmeu),Băbeşti,Halmeu
Satu Mare,16357,Babţa (Bogdand),Babţa,Bogdand
Satu Mare,16334,Bârsău,Bârsău,
Satu Mare,16335,Bârsău de Jos (Bârsău),Bârsău de Jos,Bârsău
Satu Mare,16336,Bârsău de Sus (Bârsău),Bârsău de Sus,Bârsău
Satu Mare,16338,Bătarci,Bătarci,
Satu Mare,16554,Becheni (Săuca),Becheni,Săuca
Satu Mare,16343,Beltiug,Beltiug,
Satu Mare,16449,Bercu (Lazuri),Bercu,Lazuri
Satu Mare,16470,Bercu Nou (Micula),Bercu Nou,Micula
Satu Mare,16393,Berea (Ciumeşti),Berea,Ciumeşti
Satu Mare,16487,Berindan (Odoreu),Berindan,Odoreu
Satu Mare,16350,Berveni,Berveni,
Satu Mare,16529,Bicău (Pomi),Bicău,Pomi
Satu Mare,16353,Bixad,Bixad,
Satu Mare,16583,Blaja (Tăşnad),Blaja,Tăşnad
Satu Mare,16575,Bocicău (Tarna Mare),Bocicău,Tarna Mare
Satu Mare,16358,Bogdand,Bogdand,
Satu Mare,16415,Boghiş (Doba),Boghiş,Doba
Satu Mare,16354,Boineşti (Bixad),Boineşti,Bixad
Satu Mare,16344,Bolda (Beltiug),Bolda,Beltiug
Satu Mare,16530,Borleşti (Pomi),Borleşti,Pomi
Satu Mare,16362,Botiz,Botiz,
Satu Mare,16364,Călineşti-Oaş,Călineşti-Oaş,
Satu Mare,16369,Cămărzana,Cămărzana,
Satu Mare,16371,Cămin,Cămin,
Satu Mare,16373,Căpleni,Căpleni,
Satu Mare,16408,Cărăşeu (Culciu),Cărăşeu,Culciu
Satu Mare,16375,Carei,Carei,
Satu Mare,16379,Căuaş,Căuaş,
Satu Mare,16555,Cean (Săuca),Cean,Săuca
Satu Mare,16385,Cehal,Cehal,
Satu Mare,16386,Cehăluţ (Cehal),Cehăluţ,Cehal
Satu Mare,16389,Certeze,Certeze,
Satu Mare,16539,Chegea (Săcăşeni),Chegea,Săcăşeni
Satu Mare,16546,Chereuşa (Santău),Chereuşa,Santău
Satu Mare,16441,Chilia (Homoroade),Chilia,Homoroade
Satu Mare,16556,Chisău (Săuca),Chisău,Săuca
Satu Mare,16533,Cidreag (Porumbeşti),Cidreag,Porumbeşti
Satu Mare,16584,Cig (Tăşnad),Cig,Tăşnad
Satu Mare,16624,Cioncheşti (Viile Satu Mare),Cioncheşti,Viile Satu Mare
Satu Mare,16394,Ciumeşti,Ciumeşti,
Satu Mare,16317,Ciuperceni (Agriş),Ciuperceni,Agriş
Satu Mare,16365,Coca (Călineşti-Oaş),Coca,Călineşti-Oaş
Satu Mare,16339,Comlăuşa (Bătarci),Comlăuşa,Bătarci
Satu Mare,16409,Corod (Culciu),Corod,Culciu
Satu Mare,16359,Corund (Bogdand),Corund,Bogdand
Satu Mare,16397,Craidorolţ,Craidorolţ,
Satu Mare,16398,Crişeni (Craidorolţ),Crişeni,Craidorolţ
Satu Mare,16403,Crucişor,Crucişor,
Satu Mare,16488,Cucu (Odoreu),Cucu,Odoreu
Satu Mare,16410,Culciu,Culciu,
Satu Mare,16411,Culciu Mare (Culciu),Culciu Mare,Culciu
Satu Mare,16412,Culciu Mic (Culciu),Culciu Mic,Culciu
Satu Mare,16560,Cuţa (Socond),Cuţa,Socond
Satu Mare,16416,Dacia (Doba),Dacia,Doba
Satu Mare,16422,Dara (Dorolţ),Dara,Dorolţ
Satu Mare,16620,Decebal (Vetiş),Decebal,Vetiş
Satu Mare,16320,Dindeşti (Andrid),Dindeşti,Andrid
Satu Mare,16512,Dindestiu Mic (Petreşti),Dindestiu Mic,Petreşti
Satu Mare,16417,Doba,Doba,
Satu Mare,16431,Dobolţ (Halmeu),Dobolţ,Halmeu
Satu Mare,16566,Dobra (Supur),Dobra,Supur
Satu Mare,16474,Domăneşti (Moftin),Domăneşti,Moftin
Satu Mare,16423,Dorolţ,Dorolţ,
Satu Mare,16603,Drăguşeni (Turulung),Drăguşeni,Turulung
Satu Mare,16457,Dumbrava (Livada),Dumbrava,Livada
Satu Mare,16399,Eriu-Sâncrai (Craidorolţ),Eriu-Sâncrai,Craidorolţ
Satu Mare,16489,Eteni (Odoreu),Eteni,Odoreu
Satu Mare,16426,Foieni,Foieni,
Satu Mare,16312,Ganaş (Acâş),Ganaş,Acâş
Satu Mare,16591,Gelu (Terebeşti),Gelu,Terebeşti
Satu Mare,16330,Gerăuşa (Ardud),Gerăuşa,Ardud
Satu Mare,16380,Ghenci (Căuaş),Ghenci,Căuaş
Satu Mare,16599,Gherţa Mare (Turţ),Gherţa Mare,Turţ
Satu Mare,16428,Gherţa Mică,Gherţa Mică,
Satu Mare,16381,Ghileşti (Căuaş),Ghileşti,Căuaş
Satu Mare,16475,Ghilvaci (Moftin),Ghilvaci,Moftin
Satu Mare,16345,Ghirişa (Beltiug),Ghirişa,Beltiug
Satu Mare,16476,Ghirolt (Moftin),Ghirolt,Moftin
Satu Mare,16567,Giorocuta (Supur),Giorocuta,Supur
Satu Mare,16346,Giungi (Beltiug),Giungi,Beltiug
Satu Mare,16436,Giurtelecu Hododului (Hodod),Giurtelecu Hododului,Hodod
Satu Mare,16432,Halmeu,Halmeu,
Satu Mare,16433,Halmeu-VII (Halmeu),Halmeu-VII,Halmeu
Satu Mare,16561,Hodişa (Socond),Hodişa,Socond
Satu Mare,16437,Hodod,Hodod,
Satu Mare,16442,Homoroade,Homoroade,
Satu Mare,16443,Homorodu de Jos (Homoroade),Homorodu de Jos,Homoroade
Satu Mare,16444,Homorodu de Mijloc (Homoroade),Homorodu de Mijloc,Homoroade
Satu Mare,16445,Homorodu de Sus (Homoroade),Homorodu de Sus,Homoroade
Satu Mare,16542,Horea (Sanislău),Horea,Sanislău
Satu Mare,16382,Hotoan (Căuaş),Hotoan,Căuaş
Satu Mare,16505,Hrip (Păuleşti),Hrip,Păuleşti
Satu Mare,16568,Hurezu Mare (Supur),Hurezu Mare,Supur
Satu Mare,16390,Huta-Certeze (Certeze),Huta-Certeze,Certeze
Satu Mare,16376,Ianculeşti (Carei),Ianculeşti,Carei
Satu Mare,16404,Iegherişte (Crucişor),Iegherişte,Crucişor
Satu Mare,16463,Iojib (Medieşu Aurit),Iojib,Medieşu Aurit
Satu Mare,16321,Irina (Andrid),Irina,Andrid
Satu Mare,16477,Istrău (Moftin),Istrău,Moftin
Satu Mare,16450,Lazuri,Lazuri,
Satu Mare,16366,Lechinţa (Călineşti-Oaş),Lechinţa,Călineşti-Oaş
Satu Mare,16438,Lelei (Hodod),Lelei,Hodod
Satu Mare,16413,Lipău (Culciu),Lipău,Culciu
Satu Mare,16458,Livada,Livada,
Satu Mare,16459,Livada Mică (Livada),Livada Mică,Livada
Satu Mare,16351,Lucăceni (Berveni),Lucăceni,Berveni
Satu Mare,16483,Luna (Negreşti-Oaş),Luna,Negreşti-Oaş
Satu Mare,16324,Lunca Apei (Apa),Lunca Apei,Apa
Satu Mare,16331,Mădăraş (Ardud),Mădăraş,Ardud
Satu Mare,16610,Măriuş (Valea Vinului),Măriuş,Valea Vinului
Satu Mare,16543,Marna Nouă (Sanislău),Marna Nouă,Sanislău
Satu Mare,16490,Mărtineşti (Odoreu),Mărtineşti,Odoreu
Satu Mare,16464,Medieş-Râturi (Medieşu Aurit),Medieş-Râturi,Medieşu Aurit
Satu Mare,16465,Medieş-VII (Medieşu Aurit),Medieş-VII,Medieşu Aurit
Satu Mare,16466,Medieşu Aurit,Medieşu Aurit,
Satu Mare,16625,Medişa (Viile Satu Mare),Medişa,Viile Satu Mare
Satu Mare,16434,Mesteacăn (Halmeu),Mesteacăn,Halmeu
Satu Mare,16471,Micula,Micula,
Satu Mare,16472,Micula Nouă (Micula),Micula Nouă,Micula
Satu Mare,16313,Mihăieni (Acâş),Mihăieni,Acâş
Satu Mare,16478,Moftin,Moftin,
Satu Mare,16479,Moftinu Mare (Moftin),Moftinu Mare,Moftin
Satu Mare,16480,Moftinu Mic (Moftin),Moftinu Mic,Moftin
Satu Mare,16391,Moişeni (Certeze),Moişeni,Certeze
Satu Mare,16439,Nadişu Hododului (Hodod),Nadişu Hododului,Hodod
Satu Mare,16446,Necopoi (Homoroade),Necopoi,Homoroade
Satu Mare,16484,Negreşti-Oaş,Negreşti-Oaş,
Satu Mare,16451,Nisipeni (Lazuri),Nisipeni,Lazuri
Satu Mare,16452,Noroieni (Lazuri),Noroieni,Lazuri
Satu Mare,16621,Oar (Vetiş),Oar,Vetiş
Satu Mare,16491,Odoreu,Odoreu,
Satu Mare,16494,Oraşu Nou,Oraşu Nou,
Satu Mare,16495,Oraşu Nou-VII (Oraşu Nou),Oraşu Nou-VII,Oraşu Nou
Satu Mare,16387,Orbău (Cehal),Orbău,Cehal
Satu Mare,16367,Păşunea Mare (Călineşti-Oaş),Păşunea Mare,Călineşti-Oaş
Satu Mare,16506,Păuleşti,Păuleşti,
Satu Mare,16418,Paulian (Doba),Paulian,Doba
Satu Mare,16453,Peleş (Lazuri),Peleş,Lazuri
Satu Mare,16454,Pelişor (Lazuri),Pelişor,Lazuri
Satu Mare,16424,Petea (Dorolţ),Petea,Dorolţ
Satu Mare,16508,Petin (Păuleşti),Petin,Păuleşti
Satu Mare,16516,Petreşti,Petreşti,
Satu Mare,16520,Pir,Pir,
Satu Mare,16521,Piru Nou (Pir),Piru Nou,Pir
Satu Mare,16592,Pişcari (Terebeşti),Pişcari,Terebeşti
Satu Mare,16524,Pişcolt,Pişcolt,
Satu Mare,16405,Poiana Codrului (Crucişor),Poiana Codrului,Crucişor
Satu Mare,16531,Pomi,Pomi,
Satu Mare,16595,Portiţa (Tiream),Portiţa,Tiream
Satu Mare,16534,Porumbeşti,Porumbeşti,
Satu Mare,16467,Potău (Medieşu Aurit),Potău,Medieşu Aurit
Satu Mare,16496,Prilog (Oraşu Nou),Prilog,Oraşu Nou
Satu Mare,16497,Prilog-VII (Oraşu Nou),Prilog-VII,Oraşu Nou
Satu Mare,16569,Racova (Supur),Racova,Supur
Satu Mare,16536,Racşa,Racşa,
Satu Mare,16537,Racşa-VII (Racşa),Racşa-VII,Racşa
Satu Mare,16383,Răduleşti (Căuaş),Răduleşti,Căuaş
Satu Mare,16347,Răţesţi (Beltiug),Răţesţi,Beltiug
Satu Mare,16585,Raţiu (Tăşnad),Raţiu,Tăşnad
Satu Mare,16498,Remetea Oaşului (Oraşu Nou),Remetea Oaşului,Oraşu Nou
Satu Mare,16525,Resighea (Pişcolt),Resighea,Pişcolt
Satu Mare,16468,Româneşti (Medieşu Aurit),Româneşti,Medieşu Aurit
Satu Mare,16611,Roşiori (Valea Vinului),Roşiori,Valea Vinului
Satu Mare,16509,Ruşeni (Păuleşti),Ruşeni,Păuleşti
Satu Mare,16540,Săcăşeni,Săcăşeni,
Satu Mare,16612,Sâi (Valea Vinului),Sâi,Valea Vinului
Satu Mare,16348,Şandra (Beltiug),Şandra,Beltiug
Satu Mare,16544,Sanislău,Sanislău,
Satu Mare,16481,Sânmiclăuş (Moftin),Sânmiclăuş,Moftin
Satu Mare,16547,Santău,Santău,
Satu Mare,16332,Sărătura (Ardud),Sărătura,Ardud
Satu Mare,16586,Sărăuad (Tăşnad),Sărăuad,Tăşnad
Satu Mare,16522,Sărvăzel (Pir),Sărvăzel,Pir
Satu Mare,16550,Sătmărel (Satu Mare),Sătmărel,Satu Mare
Satu Mare,16551,Satu Mare,Satu Mare,
Satu Mare,16400,Satu Mic (Craidorolţ),Satu Mic,Craidorolţ
Satu Mare,16557,Săuca,Săuca,
Satu Mare,16526,Scărişoara Nouă (Pişcolt),Scărişoara Nouă,Pişcolt
Satu Mare,16570,Sechereşa (Supur),Sechereşa,Supur
Satu Mare,16360,Ser (Bogdand),Ser,Bogdand
Satu Mare,16558,Silvaş (Săuca),Silvaş,Săuca
Satu Mare,16340,Şirlău (Bătarci),Şirlău,Bătarci
Satu Mare,16562,Socond,Socond,
Satu Mare,16563,Soconzel (Socond),Soconzel,Socond
Satu Mare,16447,Solduba (Homoroade),Solduba,Homoroade
Satu Mare,16325,Someşeni (Apa),Someşeni,Apa
Satu Mare,16564,Stâna (Socond),Stâna,Socond
Satu Mare,16548,Sudurău (Santău),Sudurău,Santău
Satu Mare,16571,Supur,Supur,
Satu Mare,16572,Supuru de Jos (Supur),Supuru de Jos,Supur
Satu Mare,16573,Supuru de Sus (Supur),Supuru de Sus,Supur
Satu Mare,16341,Tămăşeni (Bătarci),Tămăşeni,Bătarci
Satu Mare,16576,Tarna Mare,Tarna Mare,
Satu Mare,16581,Târşolţ,Târşolţ,
Satu Mare,16587,Tăşnad,Tăşnad,
Satu Mare,16626,Tătăreşti (Viile Satu Mare),Tătăreşti,Viile Satu Mare
Satu Mare,16401,Ţeghea (Craidorolţ),Ţeghea,Craidorolţ
Satu Mare,16593,Terebeşti,Terebeşti,
Satu Mare,16627,Tireac (Viile Satu Mare),Tireac,Viile Satu Mare
Satu Mare,16596,Tiream,Tiream,
Satu Mare,16419,Traian (Doba),Traian,Doba
Satu Mare,16355,Trip (Bixad),Trip,Bixad
Satu Mare,16485,Tur (Negreşti-Oaş),Tur,Negreşti-Oaş
Satu Mare,16600,Turţ,Turţ,
Satu Mare,16601,Turţ-Băi (Turţ),Turţ-Băi,Turţ
Satu Mare,16604,Turulung,Turulung,
Satu Mare,16605,Turulung-VII (Turulung),Turulung-VII,Turulung
Satu Mare,16314,Unimăt (Acâş),Unimăt,Acâş
Satu Mare,16607,Urziceni,Urziceni,
Satu Mare,16608,Urziceni-Pădure (Urziceni),Urziceni-Pădure,Urziceni
Satu Mare,16577,Văgaş (Tarna Mare),Văgaş,Tarna Mare
Satu Mare,16588,Valea Morii (Tăşnad),Valea Morii,Tăşnad
Satu Mare,16578,Valea Seacă (Tarna Mare),Valea Seacă,Tarna Mare
Satu Mare,16613,Valea Vinului,Valea Vinului,
Satu Mare,16618,Vama,Vama,
Satu Mare,16492,Vânătoreşti (Odoreu),Vânătoreşti,Odoreu
Satu Mare,16622,Vetiş,Vetiş,
Satu Mare,16597,Vezendiu (Tiream),Vezendiu,Tiream
Satu Mare,16628,Viile Satu Mare,Viile Satu Mare,
Satu Mare,16395,Viişoara (Ciumeşti),Viişoara,Ciumeşti
Suceava,16912,Adâncata,Adâncata,
Suceava,17197,Antoceni (Forăşti),Antoceni,Forăşti
Suceava,16917,Arbore,Arbore,
Suceava,17324,Argel (Moldoviţa),Argel,Moldoviţa
Suceava,17508,Argestru (Vatra Dornei),Argestru,Vatra Dornei
Suceava,17368,Arghira (Preuteşti),Arghira,Preuteşti
Suceava,17252,Arţari (Hănţeşti),Arţari,Hănţeşti
Suceava,17301,Badeuti (Milişăuţi),Badeuti,Milişăuţi
Suceava,17548,Badragi (Zamostea),Badragi,Zamostea
Suceava,17369,Bahna Arin (Preuteşti),Bahna Arin,Preuteşti
Suceava,16921,Baia,Baia,
Suceava,17329,Baineţ (Muşeniţa),Baineţ,Muşeniţa
Suceava,17075,Băişeşti (Cornu Luncii),Băişeşti,Cornu Luncii
Suceava,16928,Bălăceana,Bălăceana,
Suceava,16930,Bălcăuţi,Bălcăuţi,
Suceava,17236,Bălineşti (Grămeşti),Bălineşti,Grămeşti
Suceava,17330,Bănceşti (Muşeniţa),Bănceşti,Muşeniţa
Suceava,17183,Băneşti (Fântânele),Băneşti,Fântânele
Suceava,16950,Bărăşti (Boroaia),Bărăşti,Boroaia
Suceava,17370,Basarabi (Preuteşti),Basarabi,Preuteşti
Suceava,17321,Benia (Moldova-Suliţa),Benia,Moldova-Suliţa
Suceava,16934,Berchişeşti,Berchişeşti,
Suceava,17253,Bereşti (Hănţeşti),Bereşti,Hănţeşti
Suceava,16937,Bilca,Bilca,
Suceava,17524,Bivolăria (Vicovu de Sus),Bivolăria,Vicovu de Sus
Suceava,17285,Bobeica (Izvoarele Sucevei),Bobeica,Izvoarele Sucevei
Suceava,16918,Bodnăreni (Arbore),Bodnăreni,Arbore
Suceava,16922,Bogata (Baia),Bogata,Baia
Suceava,16939,Bogdăneşti,Bogdăneşti,
Suceava,16951,Boroaia,Boroaia,
Suceava,16956,Bosanci,Bosanci,
Suceava,17263,Boteşti (Horodniceni),Boteşti,Horodniceni
Suceava,17050,Botoş (Ciocăneşti),Botoş,Ciocăneşti
Suceava,16959,Botoşana,Botoşana,
Suceava,17035,Botoşaniţa Mare (Calafindeşti),Botoşaniţa Mare,Calafindeşti
Suceava,17237,Botoşaniţa Mică (Grămeşti),Botoşaniţa Mică,Grămeşti
Suceava,17222,Botuş (Fundu Moldovei),Botuş,Fundu Moldovei
Suceava,17223,Botuşel (Fundu Moldovei),Botuşel,Fundu Moldovei
Suceava,17198,Boura (Forăşti),Boura,Forăşti
Suceava,17264,Brădăţel (Horodniceni),Brădăţel,Horodniceni
Suceava,17076,Brăieşti (Cornu Luncii),Brăieşti,Cornu Luncii
Suceava,17224,Braniştea (Fundu Moldovei),Braniştea,Fundu Moldovei
Suceava,17278,Braşca (Ilişeşti),Braşca,Ilişeşti
Suceava,16962,Breaza,Breaza,
Suceava,16964,Breaza de Sus (Breaza),Breaza de Sus,Breaza
Suceava,16980,Brodina,Brodina,
Suceava,17286,Brodina (Izvoarele Sucevei),Brodina,Izvoarele Sucevei
Suceava,16981,Brodina de Jos (Brodina),Brodina de Jos,Brodina
Suceava,16992,Broşteni,Broşteni,
Suceava,17153,Broşteni (Drăgușeni),Broşteni,Drăgușeni
Suceava,17207,Bucşoaia (Frasin),Bucşoaia,Frasin
Suceava,17384,Buda (Raşca),Buda,Raşca
Suceava,17558,Buda (Zvoriştea),Buda,Zvoriştea
Suceava,17116,Budeni (Dolhasca),Budeni,Dolhasca
Suceava,17311,Bulai (Moara),Bulai,Moara
Suceava,17009,Buneşti,Buneşti,
Suceava,17024,Burla,Burla,
Suceava,17517,Bursuceni (Vereşti),Bursuceni,Vereşti
Suceava,17026,Cacica,Cacica,
Suceava,17032,Cajvana,Cajvana,
Suceava,17036,Calafindeşti,Calafindeşti,
Suceava,17037,Călineşti (Calafindeşti),Călineşti,Calafindeşti
Suceava,17099,Călineşti (Dărmăneşti),Călineşti,Dărmăneşti
Suceava,17100,Călineşti-Vasilache (Dărmăneşti),Călineşti-Vasilache,Dărmăneşti
Suceava,16913,Călugăreni (Adâncata),Călugăreni,Adâncata
Suceava,17491,Cămârzani (Vadu Moldovei),Cămârzani,Vadu Moldovei
Suceava,17039,Câmpulung Moldovenesc,Câmpulung Moldovenesc,
Suceava,17041,Capu Câmpului,Capu Câmpului,
Suceava,17339,Capu Codrului (Păltinoasa),Capu Codrului,Păltinoasa
Suceava,17043,Cârlibaba,Cârlibaba,
Suceava,17044,Cârlibaba Nouă (Cârlibaba),Cârlibaba Nouă,Cârlibaba
Suceava,17355,Căsoi (Poiana Stampei),Căsoi,Poiana Stampei
Suceava,17342,Catrinari (Panaci),Catrinari,Panaci
Suceava,17473,Chilişeni (Udeşti),Chilişeni,Udeşti
Suceava,17090,Chiril (Crucea),Chiril,Crucea
Suceava,17051,Ciocăneşti,Ciocăneşti,
Suceava,17549,Ciomârtan (Zamostea),Ciomârtan,Zamostea
Suceava,17057,Ciprian Porumbescu,Ciprian Porumbescu,
Suceava,17513,Ciumârna (Vatra Moldoviței),Ciumârna,Vatra Moldoviței
Suceava,17492,Ciumuleşti (Vadu Moldovei),Ciumuleşti,Vadu Moldovei
Suceava,17331,Climăuţi (Muşeniţa),Climăuţi,Muşeniţa
Suceava,16919,Clit (Arbore),Clit,Arbore
Suceava,17033,Codru (Cajvana),Codru,Cajvana
Suceava,17550,Cojocăreni (Zamostea),Cojocăreni,Zamostea
Suceava,17091,Cojoci (Crucea),Cojoci,Crucea
Suceava,17225,Colacu (Fundu Moldovei),Colacu,Fundu Moldovei
Suceava,17059,Comăneşti,Comăneşti,
Suceava,16935,Corlata (Berchişeşti),Corlata,Berchişeşti
Suceava,17065,Corni,Corni,
Suceava,17077,Cornu Luncii,Cornu Luncii,
Suceava,17518,Corocăieşti (Vereşti),Corocăieşti,Vereşti
Suceava,17551,Corpaci (Zamostea),Corpaci,Zamostea
Suceava,17085,Coşna,Coşna,
Suceava,17458,Costâna (Todireşti),Costâna,Todireşti
Suceava,17485,Costileva (Ulma),Costileva,Ulma
Suceava,17212,Costişa (Frătăuţii Noi),Costişa,Frătăuţii Noi
Suceava,16994,Cotârgaşi (Broşteni),Cotârgaşi,Broşteni
Suceava,17178,Cotu Băii (Fântâna Mare),Cotu Băii,Fântâna Mare
Suceava,17188,Cotu Dobei (Fântânele),Cotu Dobei,Fântânele
Suceava,17343,Coverca (Panaci),Coverca,Panaci
Suceava,17138,Cozăneşti (Dorna-Arini),Cozăneşti,Dorna-Arini
Suceava,17093,Crucea,Crucea,
Suceava,16957,Cumpărătura (Bosanci),Cumpărătura,Bosanci
Suceava,16982,Cununschi (Brodina),Cununschi,Brodina
Suceava,17101,Dănila (Dărmăneşti),Dănila,Dărmăneşti
Suceava,17103,Dărmăneşti,Dărmăneşti,
Suceava,16995,Dârmova (Broşteni),Dârmova,Broşteni
Suceava,17559,Dealu (Zvoriştea),Dealu,Zvoriştea
Suceava,17132,Dealu Floreni (Dorna Candrenilor),Dealu Floreni,Dorna Candrenilor
Suceava,17218,Deia (Frumosu),Deia,Frumosu
Suceava,17349,Deleni (Pârteştii de Jos),Deleni,Pârteştii de Jos
Suceava,17226,Delniţa (Fundu Moldovei),Delniţa,Fundu Moldovei
Suceava,17227,Deluţ (Fundu Moldovei),Deluţ,Fundu Moldovei
Suceava,17325,Demacuşa (Moldoviţa),Demacuşa,Moldoviţa
Suceava,17117,Dolhasca,Dolhasca,
Suceava,17126,Dolheşti,Dolheşti,
Suceava,17127,Dolheştii Mari (Dolheşti),Dolheştii Mari,Dolheşti
Suceava,17128,Dolheştii Mici (Dolheşti),Dolheştii Mici,Dolheşti
Suceava,17133,Dorna Candrenilor,Dorna Candrenilor,
Suceava,17139,Dorna-Arini,Dorna-Arini,
Suceava,17145,Dorneşti,Dorneşti,
Suceava,17356,Dornişoara (Poiana Stampei),Dornişoara,Poiana Stampei
Suceava,17208,Doroteia (Frasin),Doroteia,Frasin
Suceava,17344,Drăgoiasa (Panaci),Drăgoiasa,Panaci
Suceava,17148,Drăgoieşti,Drăgoieşti,
Suceava,17306,Dragomirna (Mitocu Dragomirnei),Dragomirna,Mitocu Dragomirnei
Suceava,17219,Dragoşa (Frumosu),Dragoşa,Frumosu
Suceava,17155,Drăguşeni (Drăgușeni),Drăguşeni,Drăgușeni
Suceava,16983,Dubiusca (Brodina),Dubiusca,Brodina
Suceava,17078,Dumbrava (Cornu Luncii),Dumbrava,Cornu Luncii
Suceava,17242,Dumbrava (Grăniceşti),Dumbrava,Grăniceşti
Suceava,17168,Dumbrăveni,Dumbrăveni,
Suceava,17386,Dumbrăveni (Raşca),Dumbrăveni,Raşca
Suceava,17493,Dumbrăviţa (Vadu Moldovei),Dumbrăviţa,Vadu Moldovei
Suceava,16984,Ehreşte (Brodina),Ehreşte,Brodina
Suceava,16985,Falcău (Brodina),Falcău,Brodina
Suceava,17174,Fălticeni,Fălticeni,
Suceava,17179,Fântâna Mare,Fântâna Mare,
Suceava,17189,Fântânele,Fântânele,
Suceava,16914,Feteşti (Adâncata),Feteşti,Adâncata
Suceava,17416,Florinta (Şcheia),Florinta,Şcheia
Suceava,17199,Forăşti,Forăşti,
Suceava,16996,Frasin (Broşteni),Frasin,Broşteni
Suceava,17209,Frasin,Frasin,
Suceava,17213,Frătăuţii Noi,Frătăuţii Noi,
Suceava,17215,Frătăuţii Vechi,Frătăuţii Vechi,
Suceava,17312,Frumoasa (Moara),Frumoasa,Moara
Suceava,17220,Frumosu,Frumosu,
Suceava,17228,Fundu Moldovei,Fundu Moldovei,
Suceava,17434,Găineşti (Slatina),Găineşti,Slatina
Suceava,17233,Gălăneşti,Gălăneşti,
Suceava,17302,Gara (Milişăuţi),Gara,Milişăuţi
Suceava,17158,Gara Leu (Drăgușeni),Gara Leu,Drăgușeni
Suceava,17446,Gemenea (Stulpicani),Gemenea,Stulpicani
Suceava,17140,Gheorghiţeni (Dorna-Arini),Gheorghiţeni,Dorna-Arini
Suceava,16952,Giuleşti (Boroaia),Giuleşti,Boroaia
Suceava,17534,Giurgeşti (Vultureşti),Giurgeşti,Vultureşti
Suceava,17345,Glodu (Panaci),Glodu,Panaci
Suceava,17238,Grămeşti,Grămeşti,
Suceava,17243,Grăniceşti,Grăniceşti,
Suceava,17426,Grigoreşti (Siminicea),Grigoreşti,Siminicea
Suceava,17313,Groapa Vlădichii (Moara),Groapa Vlădichii,Moara
Suceava,16931,Gropeni (Bălcăuţi),Gropeni,Bălcăuţi
Suceava,17118,Gulia (Dolhasca),Gulia,Dolhasca
Suceava,17402,Gura Haitii (Şaru Dornei),Gura Haitii,Şaru Dornei
Suceava,17249,Gura Humorului,Gura Humorului,
Suceava,17375,Gura Putnei (Putna),Gura Putnei,Putna
Suceava,17244,Gura Solcii (Grăniceşti),Gura Solcii,Grăniceşti
Suceava,16997,Hăleasa (Broşteni),Hăleasa,Broşteni
Suceava,17519,Hancea (Vereşti),Hancea,Vereşti
Suceava,17254,Hănţeşti,Hănţeşti,
Suceava,17256,Hârtop,Hârtop,
Suceava,17435,Herla (Slatina),Herla,Slatina
Suceava,16998,Holda (Broşteni),Holda,Broşteni
Suceava,16999,Holdiţa (Broşteni),Holdiţa,Broşteni
Suceava,17258,Horodnic (Horodnic de Jos),Horodnic,Horodnic de Jos
Suceava,17259,Horodnic de Jos,Horodnic de Jos,
Suceava,17261,Horodnic de Sus,Horodnic de Sus,
Suceava,17265,Horodniceni,Horodniceni,
Suceava,17535,Hreaţca (Vultureşti),Hreaţca,Vultureşti
Suceava,17060,Humoreni (Comăneşti),Humoreni,Comăneşti
Suceava,17234,Hurjuieni (Gălăneşti),Hurjuieni,Gălăneşti
Suceava,17371,Huşi (Preuteşti),Huşi,Preuteşti
Suceava,17269,Iacobeni,Iacobeni,
Suceava,17245,Iacobeşti (Grăniceşti),Iacobeşti,Grăniceşti
Suceava,17276,Iaslovăţ,Iaslovăţ,
Suceava,17146,Iaz (Dorneşti),Iaz,Dorneşti
Suceava,17045,Iedu (Cârlibaba),Iedu,Cârlibaba
Suceava,17289,Iesle (Mălini),Iesle,Mălini
Suceava,17279,Ilişeşti,Ilişeşti,
Suceava,17494,Ioneasa (Vadu Moldovei),Ioneasa,Vadu Moldovei
Suceava,17281,Ipoteşti,Ipoteşti,
Suceava,17287,Izvoarele Sucevei,Izvoarele Sucevei,
Suceava,17537,Jacota (Vultureşti),Jacota,Vultureşti
Suceava,17387,Jahalia (Raşca),Jahalia,Raşca
Suceava,17378,Lămăşeni (Rădăşeni),Lămăşeni,Rădăşeni
Suceava,17372,Leucuşeşti (Preuteşti),Leucuşeşti,Preuteşti
Suceava,17307,Lipoveni (Mitocu Dragomirnei),Lipoveni,Mitocu Dragomirnei
Suceava,17282,Lisaura (Ipoteşti),Lisaura,Ipoteşti
Suceava,20945,Liteni (Dolhasca),Liteni,Dolhasca
Suceava,17314,Liteni (Moara),Liteni,Moara
Suceava,17149,Lucăceşti (Drăgoieşti),Lucăceşti,Drăgoieşti
Suceava,17303,Lunca (Milişăuţi),Lunca,Milişăuţi
Suceava,17552,Lunca (Zamostea),Lunca,Zamostea
Suceava,17474,Luncuşoara (Udeşti),Luncuşoara,Udeşti
Suceava,17001,Lungeni (Broşteni),Lungeni,Broşteni
Suceava,17486,Lupcina (Ulma),Lupcina,Ulma
Suceava,17487,Măgura (Ulma),Măgura,Ulma
Suceava,17027,Maidan (Cacica),Maidan,Cacica
